timestamp,response,url,clientip,"machine.os",tags
"Feb 14, 2023 @ 14:01:00.968",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:anthony-llewellyn/profile","61.231.10.118","win 8","success, info"
"Feb 14, 2023 @ 13:59:20.026",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","58.18.233.37",ios,"success, info"
"Feb 14, 2023 @ 13:58:36.041",200,"https://www.elastic.co/downloads/elasticsearch","230.101.29.128","win 7","error, info"
"Feb 14, 2023 @ 13:52:21.340",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","98.113.143.183","win xp","success, info"
"Feb 14, 2023 @ 13:51:15.294",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","1.8.196.147","win 8","success, login"
"Feb 14, 2023 @ 13:49:55.216",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","214.231.202.172","win 8","success, info"
"Feb 14, 2023 @ 13:47:40.048",200,"https://www.elastic.co/downloads","165.91.185.68","win 7","success, info"
"Feb 14, 2023 @ 13:47:38.054",200,"https://www.elastic.co/downloads/beats/filebeat","130.181.170.203","win xp","success, security"
"Feb 14, 2023 @ 13:45:32.788",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","123.24.232.117","win 7","success, info"
"Feb 14, 2023 @ 13:44:06.255",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","113.38.230.36","win 7","success, info"
"Feb 14, 2023 @ 13:43:05.646",200,"https://www.elastic.co/downloads/beats/filebeat","149.78.125.116",ios,"success, info"
"Feb 14, 2023 @ 13:42:05.331",200,"https://cdn.elastic-elastic-elastic.org/styles/ads.css","207.73.150.150","win xp","success, security"
"Feb 14, 2023 @ 13:40:19.255",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","23.209.190.88","win xp","success, info"
"Feb 14, 2023 @ 13:33:56.745",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","230.70.230.60","win 7","success, login"
"Feb 14, 2023 @ 13:32:17.106",404,"https://elastic-elastic-elastic.org/people/type:astronauts/name:charles-gemar/profile","35.143.166.159",ios,"success, info"
"Feb 14, 2023 @ 13:31:59.195",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","70.222.240.141","win 7","success, info"
"Feb 14, 2023 @ 13:31:54.472",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","226.241.242.182","win 8","success, info"
"Feb 14, 2023 @ 13:30:17.572",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","111.58.155.54",osx,"success, security"
"Feb 14, 2023 @ 13:27:21.057",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","74.108.199.36","win xp","success, security"
"Feb 14, 2023 @ 13:26:10.517",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","162.79.34.12","win xp","success, info"
"Feb 14, 2023 @ 13:25:57.126",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","49.215.151.56","win 7","success, security"
"Feb 14, 2023 @ 13:22:25.263",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","144.179.84.144","win 7","success, info"
"Feb 14, 2023 @ 13:21:24.048",404,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","143.12.222.223","win 8","success, security"
"Feb 14, 2023 @ 13:19:21.353",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","159.149.190.133","win 8","success, info"
"Feb 14, 2023 @ 13:17:36.607",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","252.149.209.113",osx,"success, login"
"Feb 14, 2023 @ 13:14:08.461",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","157.4.18.179","win 7","success, info"
"Feb 14, 2023 @ 13:13:11.042",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","195.205.253.98","win 8","success, info"
"Feb 14, 2023 @ 13:11:06.085",200,"https://cdn.elastic-elastic-elastic.org/styles/ads.css","139.145.187.177",osx,"success, info"
"Feb 14, 2023 @ 13:04:03.433",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","44.162.98.106","win 7","success, info"
"Feb 14, 2023 @ 13:02:38.309",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","247.50.93.227","win 8","success, info"
"Feb 14, 2023 @ 13:01:48.678",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","80.120.200.203","win xp","success, info"
"Feb 14, 2023 @ 13:01:45.663",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","171.66.145.103","win xp","success, info"
"Feb 14, 2023 @ 12:57:20.731",200,"https://www.elastic.co/solutions/site-search","149.222.154.185","win xp","success, info"
"Feb 14, 2023 @ 12:56:02.924",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","85.210.168.78",osx,"success, security"
"Feb 14, 2023 @ 12:52:29.414",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","44.146.84.219",ios,"success, info"
"Feb 14, 2023 @ 12:51:49.876",200,"https://www.elastic.co/downloads/beats/filebeat","46.184.14.174",osx,"success, info"
"Feb 14, 2023 @ 12:50:42.750",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","240.193.35.0","win 7","success, info"
"Feb 14, 2023 @ 12:45:00.440",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","20.129.3.8","win 7","success, info"
"Feb 14, 2023 @ 12:42:04.606",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","19.78.44.48",ios,"success, security"
"Feb 14, 2023 @ 12:37:54.184",404,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","102.141.197.171","win 7","success, login"
"Feb 14, 2023 @ 12:37:02.247",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","167.94.220.213","win xp","success, info"
"Feb 14, 2023 @ 12:31:45.056",200,"https://cdn.elastic-elastic-elastic.org/styles/ads.css","20.126.170.212",ios,"error, security"
"Feb 14, 2023 @ 12:29:22.006",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","100.177.58.231","win 8","success, info"
"Feb 14, 2023 @ 12:26:45.816",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","118.151.35.151",osx,"warning, info"
"Feb 14, 2023 @ 12:24:35.356",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","220.164.96.64","win xp","success, info"
"Feb 14, 2023 @ 12:22:56.401",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-windows-x86.zip","35.169.122.161","win 7","warning, info"
"Feb 14, 2023 @ 12:19:50.812",200,"https://cdn.elastic-elastic-elastic.org/styles/main.css","130.194.187.55","win 8","success, info"
"Feb 14, 2023 @ 12:19:44.478",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","84.3.192.254",osx,"success, security"
"Feb 14, 2023 @ 12:14:20.499",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","210.44.198.207",ios,"success, info"
"Feb 14, 2023 @ 12:08:24.142",200,"https://www.elastic.co/downloads/beats/filebeat","20.85.48.159",osx,"success, info"
"Feb 14, 2023 @ 12:08:16.979",200,"https://www.elastic.co/downloads/beats","65.45.138.4","win xp","success, security"
"Feb 14, 2023 @ 12:04:12.608",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","134.157.177.139","win 7","success, info"
"Feb 14, 2023 @ 12:02:37.589",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","208.165.21.144","win 8","success, info"
"Feb 14, 2023 @ 12:00:20.077",200,"https://www.elastic.co/downloads","233.204.30.48",ios,"success, info"
"Feb 14, 2023 @ 11:58:38.715",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","45.249.189.115",ios,"success, info"
"Feb 14, 2023 @ 11:53:15.099",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","28.150.163.53",osx,"success, info"
"Feb 14, 2023 @ 11:49:05.968",200,"https://www.elastic.co/downloads/apm","154.128.131.34",ios,"success, info"
"Feb 14, 2023 @ 11:48:34.230",200,"https://www.elastic.co/downloads/beats/metricbeat","63.153.129.193","win 7","success, info"
"Feb 14, 2023 @ 11:46:34.647",200,"https://www.elastic.co/downloads","121.230.251.72","win 7","success, info"
"Feb 14, 2023 @ 11:46:16.538",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-darwin-x86_64.tar.gz","194.48.115.211","win 8","warning, security"
"Feb 14, 2023 @ 11:44:24.561",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","32.203.235.242","win xp","success, info"
"Feb 14, 2023 @ 11:41:29.909",200,"https://www.elastic.co/downloads/elasticsearch","120.52.230.161","win 7","success, info"
"Feb 14, 2023 @ 11:41:27.063",200,"https://www.elastic.co/downloads/beats/metricbeat","196.114.82.166","win 8","warning, info"
"Feb 14, 2023 @ 11:38:53.978",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","111.42.223.209","win 7","success, info"
"Feb 14, 2023 @ 11:38:35.638",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","193.26.137.221","win 7","success, info"
"Feb 14, 2023 @ 11:37:05.093",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","55.119.247.237","win 7","success, info"
"Feb 14, 2023 @ 11:36:30.160",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","23.203.186.61",ios,"error, info"
"Feb 14, 2023 @ 11:34:57.813",200,"https://www.elastic.co/downloads/apm","166.168.152.39",osx,"success, info"
"Feb 14, 2023 @ 11:34:30.457",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","137.7.170.71","win 7","success, info"
"Feb 14, 2023 @ 11:29:48.103",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","79.125.142.209","win 7","success, info"
"Feb 14, 2023 @ 11:22:14.012",200,"https://www.elastic.co/solutions/site-search","68.78.171.227","win 7","success, info"
"Feb 14, 2023 @ 11:20:41.888",200,"https://www.elastic.co/downloads/enterprise","17.111.163.53","win xp","warning, security"
"Feb 14, 2023 @ 11:19:54.632",200,"https://cdn.elastic-elastic-elastic.org/styles/main.css","112.90.188.57","win xp","success, info"
"Feb 14, 2023 @ 11:14:10.206",200,"https://www.elastic.co/downloads/apm","173.20.65.20","win 8","success, login"
"Feb 14, 2023 @ 11:11:41.008",200,"https://www.elastic.co/downloads/apm","143.166.195.82",osx,"success, security"
"Feb 14, 2023 @ 11:10:12.918",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","213.118.26.4","win xp","success, security"
"Feb 14, 2023 @ 11:07:38.897",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","161.161.176.37",osx,"success, info"
"Feb 14, 2023 @ 11:06:55.984",200,"https://www.elastic.co/solutions/site-search","13.196.2.190",osx,"success, security"
"Feb 14, 2023 @ 11:01:05.113",200,"https://www.elastic.co/downloads/beats/metricbeat","64.251.200.8","win 7","success, info"
"Feb 14, 2023 @ 10:58:41.510",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","32.199.56.36","win xp","success, info"
"Feb 14, 2023 @ 10:57:57.138",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","254.160.84.19","win 7","success, info"
"Feb 14, 2023 @ 10:55:58.113",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","187.55.100.154","win 8","warning, security"
"Feb 14, 2023 @ 10:55:36.396",200,"https://www.elastic.co/downloads/apm","127.249.13.130",ios,"success, security"
"Feb 14, 2023 @ 10:44:39.740",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","181.108.104.89","win 8","success, security"
"Feb 14, 2023 @ 10:43:32.785",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","1.145.31.121",osx,"success, info"
"Feb 14, 2023 @ 10:41:57.372",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","153.117.253.23","win 8","warning, info"
"Feb 14, 2023 @ 10:41:13.479",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","189.245.11.187","win xp","success, info"
"Feb 14, 2023 @ 10:37:31.653",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-i686.rpm","20.61.95.192","win 7","success, info"
"Feb 14, 2023 @ 10:37:31.354",200,"https://cdn.elastic-elastic-elastic.org/styles/app.css","51.53.29.165","win 7","success, info"
"Feb 14, 2023 @ 10:32:45.237",200,"https://www.elastic.co/downloads","100.68.115.184","win 8","success, security"
"Feb 14, 2023 @ 10:32:37.050",200,"https://www.elastic.co/downloads","209.94.234.133","win 8","error, info"
"Feb 14, 2023 @ 10:32:20.619",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","74.39.159.208","win 8","error, security"
"Feb 14, 2023 @ 10:30:56.776",200,"https://cdn.elastic-elastic-elastic.org/styles/pretty-layout.css","214.57.83.208","win 7","success, info"
"Feb 14, 2023 @ 10:29:32.862",200,"https://www.elastic.co/downloads/apm","37.71.108.189",osx,"success, info"
"Feb 14, 2023 @ 10:28:17.836",404,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","123.236.235.92","win 8","warning, security"
"Feb 14, 2023 @ 10:28:05.566",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","21.141.237.239",ios,"success, info"
"Feb 14, 2023 @ 10:25:41.487",200,"https://www.elastic.co/downloads/beats","26.150.255.63","win xp","success, info"
"Feb 14, 2023 @ 10:22:35.506",200,"https://cdn.elastic-elastic-elastic.org/styles/ads.css","111.57.221.22","win xp","success, info"
"Feb 14, 2023 @ 10:22:33.883",200,"https://artifacts.elastic.co/downloads/beats/metricbeat/metricbeat-6.3.2-amd64.deb","209.2.133.228","win 8","success, security"
"Feb 14, 2023 @ 10:14:40.061",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","218.166.85.232",osx,"success, info"
"Feb 14, 2023 @ 10:14:02.843",200,"https://www.elastic.co/downloads/elasticsearch","100.180.90.114",osx,"error, info"
"Feb 14, 2023 @ 10:13:38.321",200,"https://www.elastic.co/downloads/apm","35.129.143.216",ios,"success, security"
"Feb 14, 2023 @ 10:12:08.232",404,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86_64.tar.gz","66.99.60.251","win 7","success, security"
"Feb 14, 2023 @ 10:06:04.709",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","127.155.255.9",ios,"success, info"
"Feb 14, 2023 @ 10:04:58.433",200,"https://www.elastic.co/downloads/apm","41.77.243.255",ios,"success, info"
"Feb 14, 2023 @ 10:03:19.613",404,"https://www.elastic.co/downloads/apm","189.151.193.226","win xp","success, login"
"Feb 14, 2023 @ 10:01:45.441",404,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","114.154.229.170",osx,"success, info"
"Feb 14, 2023 @ 10:00:39.788",404,"https://www.elastic.co/downloads/beats/filebeat","156.216.8.120","win 8","success, security"
"Feb 14, 2023 @ 10:00:38.646",200,"https://cdn.elastic-elastic-elastic.org/styles/main.css","4.105.4.45","win 7","success, security"
"Feb 14, 2023 @ 09:57:47.216",200,"https://artifacts.elastic.co/downloads/beats/filebeat/filebeat-6.3.2-linux-x86.tar.gz","44.209.117.254","win 7","success, security"
"Feb 14, 2023 @ 09:54:09.576",200,"https://www.elastic.co/solutions/metrics","221.241.228.46","win 8","warning, security"
"Feb 14, 2023 @ 09:50:48.714",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","138.132.152.91",osx,"success, info"
"Feb 14, 2023 @ 09:48:25.666",200,"https://www.elastic.co/downloads/enterprise","240.82.212.120","win 7","success, security"
"Feb 14, 2023 @ 09:41:09.965",503,"https://cdn.elastic-elastic-elastic.org/styles/main.css","247.240.202.244","win 7","error, info"
"Feb 14, 2023 @ 09:38:14.236",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.tar.gz","184.19.167.161",ios,"success, security"
"Feb 14, 2023 @ 09:37:20.136",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:john-l-finley/profile","251.72.244.221",osx,"success, info"
"Feb 14, 2023 @ 09:35:41.601",200,"https://elastic-elastic-elastic.org/people/type:astronauts/name:norman-thagard/profile","69.139.73.154",ios,"success, info"
"Feb 14, 2023 @ 09:28:10.935",200,"https://www.elastic.co/downloads/apm","220.243.152.168",osx,"success, info"
"Feb 14, 2023 @ 09:26:55.347",200,"https://www.elastic.co/downloads/beats/filebeat","223.112.248.233","win 7","success, info"
"Feb 14, 2023 @ 09:25:39.200",200,"https://www.elastic.co/downloads/beats/metricbeat","1.206.237.153","win xp","success, security"
"Feb 14, 2023 @ 09:25:31.089",200,"https://www.elastic.co/downloads/beats/filebeat","81.157.71.85","win 8","error, info"
"Feb 14, 2023 @ 09:22:48.038",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-linux-x86_64.tar.gz","111.99.224.205",ios,"warning, info"
"Feb 14, 2023 @ 09:22:33.211",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.deb","64.173.78.240",ios,"warning, info"
"Feb 14, 2023 @ 09:21:27.325",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","100.150.230.55","win xp","warning, info"
"Feb 14, 2023 @ 09:14:15.275",200,"https://artifacts.elastic.co/downloads/apm-server/apm-server-6.3.2-amd64.deb","73.36.104.17",ios,"success, info"
"Feb 14, 2023 @ 09:08:36.701",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","252.49.116.60",ios,"warning, info"
"Feb 14, 2023 @ 09:01:00.844",200,"https://www.elastic.co/solutions/security-analytics","219.198.99.102",osx,"success, info"
"Feb 14, 2023 @ 08:52:13.770",404,"https://elastic-elastic-elastic.org/people/type:astronauts/name:walter-cunningham/profile","1.40.4.126","win xp","success, info"
"Feb 14, 2023 @ 08:31:46.989",200,"https://cdn.elastic-elastic-elastic.org/styles/ad-blocker.css","96.24.241.2","win 7","success, info"
"Feb 14, 2023 @ 08:24:16.737",200,"https://www.elastic.co/downloads/enterprise","75.53.163.204","win xp","warning, login"
"Feb 14, 2023 @ 08:10:46.350",200,"https://www.elastic.co/downloads/beats/filebeat","215.67.92.140","win 8","success, info"
"Feb 14, 2023 @ 08:08:52.086",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","63.116.195.230",ios,"success, info"
"Feb 14, 2023 @ 08:07:44.718",200,"https://artifacts.elastic.co/downloads/elasticsearch/elasticsearch-6.3.2.zip","252.173.172.226",ios,"warning, info"
"Feb 14, 2023 @ 08:04:39.864",200,"https://artifacts.elastic.co/downloads/kibana/kibana-6.3.2-windows-x86_64.zip","96.199.208.145",ios,"success, security"
